"id";"user_id";"item_id";"timestamps";"category_id";"behavior_type";"datetimes";"dates";"times";"hours"
2278;35;3633757;1512180269;4145813;"pv";"2017-12-02 13:04:29";"2017-12-02";"13:04:29";"13"
2279;35;3633757;1512180327;4145813;"pv";"2017-12-02 13:05:27";"2017-12-02";"13:05:27";"13"
2280;35;3762885;1512215944;4589142;"pv";"2017-12-02 22:59:04";"2017-12-02";"22:59:04";"22"
2281;35;3924024;1512216987;2181935;"pv";"2017-12-02 23:16:27";"2017-12-02";"23:16:27";"23"
2282;35;3955799;1511745056;3738615;"pv";"2017-11-27 12:10:56";"2017-11-27";"12:10:56";"12"
2283;35;4011084;1512216504;4589142;"pv";"2017-12-02 23:08:24";"2017-12-02";"23:08:24";"23"
2284;35;4110786;1512212506;3579754;"pv";"2017-12-02 22:01:46";"2017-12-02";"22:01:46";"22"
2285;35;4133272;1512217781;1567637;"pv";"2017-12-02 23:29:41";"2017-12-02";"23:29:41";"23"
2286;35;4211103;1512216040;4589142;"pv";"2017-12-02 23:00:40";"2017-12-02";"23:00:40";"23"
2287;35;4222962;1512216183;4589142;"pv";"2017-12-02 23:03:03";"2017-12-02";"23:03:03";"23"
2288;35;4253821;1512180076;3002561;"pv";"2017-12-02 13:01:16";"2017-12-02";"13:01:16";"13"
2289;35;4271514;1512217717;4589142;"pv";"2017-12-02 23:28:37";"2017-12-02";"23:28:37";"23"
2290;35;4324013;1512213129;3579754;"pv";"2017-12-02 22:12:09";"2017-12-02";"22:12:09";"22"
2291;35;4324013;1512213246;3579754;"cart";"2017-12-02 22:14:06";"2017-12-02";"22:14:06";"22"
2292;35;4324013;1512213394;3579754;"pv";"2017-12-02 22:16:34";"2017-12-02";"22:16:34";"22"
2293;35;4329682;1512179964;3002561;"pv";"2017-12-02 12:59:24";"2017-12-02";"12:59:24";"12"
2294;35;4369705;1512180877;4145813;"pv";"2017-12-02 13:14:37";"2017-12-02";"13:14:37";"13"
2295;35;4379106;1512179936;3002561;"pv";"2017-12-02 12:58:56";"2017-12-02";"12:58:56";"12"
2296;35;4416669;1512181402;4391936;"cart";"2017-12-02 13:23:22";"2017-12-02";"13:23:22";"13"
2297;35;4416669;1512210940;4391936;"pv";"2017-12-02 21:35:40";"2017-12-02";"21:35:40";"21"
2298;35;4432396;1512178904;5071267;"cart";"2017-12-02 12:41:44";"2017-12-02";"12:41:44";"12"
2299;35;4432396;1512179326;5071267;"pv";"2017-12-02 12:48:46";"2017-12-02";"12:48:46";"12"
2300;35;4458366;1512181417;4391936;"pv";"2017-12-02 13:23:37";"2017-12-02";"13:23:37";"13"
2301;35;4525281;1512180146;3002561;"pv";"2017-12-02 13:02:26";"2017-12-02";"13:02:26";"13"
2302;35;4537451;1512180051;3002561;"pv";"2017-12-02 13:00:51";"2017-12-02";"13:00:51";"13"
2303;35;4649427;1511766630;4756105;"pv";"2017-11-27 18:10:30";"2017-11-27";"18:10:30";"18"
2304;35;4700042;1512180111;3002561;"pv";"2017-12-02 13:01:51";"2017-12-02";"13:01:51";"13"
2305;35;4911839;1512263633;4756105;"cart";"2017-12-03 12:13:53";"2017-12-03";"12:13:53";"12"
2306;35;4922303;1512213039;3579754;"pv";"2017-12-02 22:10:39";"2017-12-02";"22:10:39";"22"
2307;35;4956317;1512179099;1879194;"pv";"2017-12-02 12:44:59";"2017-12-02";"12:44:59";"12"
2308;35;4996081;1512179530;1299190;"pv";"2017-12-02 12:52:10";"2017-12-02";"12:52:10";"12"
2309;35;5034008;1512213378;3579754;"cart";"2017-12-02 22:16:18";"2017-12-02";"22:16:18";"22"
2310;35;5036291;1512212837;3579754;"cart";"2017-12-02 22:07:17";"2017-12-02";"22:07:17";"22"
2311;35;5056112;1512216282;4589142;"pv";"2017-12-02 23:04:42";"2017-12-02";"23:04:42";"23"
2312;37;133211;1512186449;2885642;"pv";"2017-12-02 14:47:29";"2017-12-02";"14:47:29";"14"
2313;37;323986;1512282004;4789432;"pv";"2017-12-03 17:20:04";"2017-12-03";"17:20:04";"17"
2314;37;1237687;1512283850;4789432;"pv";"2017-12-03 17:50:50";"2017-12-03";"17:50:50";"17"
2315;37;1698514;1512281509;4789432;"pv";"2017-12-03 17:11:49";"2017-12-03";"17:11:49";"17"
2316;37;1698514;1512281961;4789432;"pv";"2017-12-03 17:19:21";"2017-12-03";"17:19:21";"17"
2317;37;2467217;1512281914;4789432;"pv";"2017-12-03 17:18:34";"2017-12-03";"17:18:34";"17"
2318;37;2480833;1511955039;3604509;"pv";"2017-11-29 22:30:39";"2017-11-29";"22:30:39";"22"
2319;37;2745069;1512116603;1834026;"pv";"2017-12-01 19:23:23";"2017-12-01";"19:23:23";"19"
2320;37;3707336;1512186289;4159072;"pv";"2017-12-02 14:44:49";"2017-12-02";"14:44:49";"14"
2321;37;3871588;1511846507;3604509;"pv";"2017-11-28 16:21:47";"2017-11-28";"16:21:47";"16"
2322;37;4196749;1511955491;3604509;"cart";"2017-11-29 22:38:11";"2017-11-29";"22:38:11";"22"
2323;37;4544161;1512116772;1834026;"fav";"2017-12-01 19:26:12";"2017-12-01";"19:26:12";"19"
2324;37;5049743;1512281984;4789432;"pv";"2017-12-03 17:19:44";"2017-12-03";"17:19:44";"17"
2325;38;88113;1511618361;1299190;"pv";"2017-11-26 00:59:21";"2017-11-26";"00:59:21";"00"
2326;38;95931;1512050138;2885642;"cart";"2017-12-01 00:55:38";"2017-12-01";"00:55:38";"00"
2327;38;95931;1512056841;2885642;"pv";"2017-12-01 02:47:21";"2017-12-01";"02:47:21";"02"
2328;38;95931;1512095554;2885642;"buy";"2017-12-01 13:32:34";"2017-12-01";"13:32:34";"13"
2329;38;95931;1512139882;2885642;"pv";"2017-12-02 01:51:22";"2017-12-02";"01:51:22";"01"
2330;38;95931;1512297581;2885642;"fav";"2017-12-03 21:39:41";"2017-12-03";"21:39:41";"21"
2331;38;121638;1511966651;5048062;"pv";"2017-11-30 01:44:11";"2017-11-30";"01:44:11";"01"
2332;38;261976;1511748093;4244487;"pv";"2017-11-27 13:01:33";"2017-11-27";"13:01:33";"13"
2333;38;281657;1511618506;3620161;"pv";"2017-11-26 01:01:46";"2017-11-26";"01:01:46";"01"
2334;38;317924;1511840800;2096639;"pv";"2017-11-28 14:46:40";"2017-11-28";"14:46:40";"14"
2335;38;452704;1511748073;2572604;"pv";"2017-11-27 13:01:13";"2017-11-27";"13:01:13";"13"
2336;38;490237;1511618196;2419959;"pv";"2017-11-26 00:56:36";"2017-11-26";"00:56:36";"00"
2337;38;491595;1511618272;3004853;"pv";"2017-11-26 00:57:52";"2017-11-26";"00:57:52";"00"
2338;38;577849;1512291254;3004853;"pv";"2017-12-03 19:54:14";"2017-12-03";"19:54:14";"19"
2339;38;785322;1512109602;4159072;"pv";"2017-12-01 17:26:42";"2017-12-01";"17:26:42";"17"
2340;38;838916;1511618326;3004853;"pv";"2017-11-26 00:58:46";"2017-11-26";"00:58:46";"00"
2341;38;845681;1511618777;1299190;"pv";"2017-11-26 01:06:17";"2017-11-26";"01:06:17";"01"
2342;38;898878;1512050282;4159072;"pv";"2017-12-01 00:58:02";"2017-12-01";"00:58:02";"00"
2343;38;898878;1512109550;4159072;"pv";"2017-12-01 17:25:50";"2017-12-01";"17:25:50";"17"
2344;38;902574;1511967174;3479353;"pv";"2017-11-30 01:52:54";"2017-11-30";"01:52:54";"01"
2345;38;971160;1512034923;2885642;"cart";"2017-11-30 20:42:03";"2017-11-30";"20:42:03";"20"
2346;38;971160;1512043653;2885642;"pv";"2017-11-30 23:07:33";"2017-11-30";"23:07:33";"23"
2347;38;971160;1512056906;2885642;"pv";"2017-12-01 02:48:26";"2017-12-01";"02:48:26";"02"
2348;38;1054051;1511618096;2419959;"pv";"2017-11-26 00:54:56";"2017-11-26";"00:54:56";"00"
2349;38;1101213;1511617389;2419959;"pv";"2017-11-26 00:43:09";"2017-11-26";"00:43:09";"00"
2350;38;1300469;1511609829;3004853;"pv";"2017-11-25 22:37:09";"2017-11-25";"22:37:09";"22"
2351;38;1488703;1511966190;1612623;"pv";"2017-11-30 01:36:30";"2017-11-30";"01:36:30";"01"
2353;38;1849282;1511613947;3004853;"pv";"2017-11-25 23:45:47";"2017-11-25";"23:45:47";"23"
2354;38;2000247;1512034938;2885642;"pv";"2017-11-30 20:42:18";"2017-11-30";"20:42:18";"20"
2355;38;2014668;1511618763;672001;"pv";"2017-11-26 01:06:03";"2017-11-26";"01:06:03";"01"
2356;38;2169373;1512094470;4159072;"pv";"2017-12-01 13:14:30";"2017-12-01";"13:14:30";"13"
2357;38;2169373;1512109559;4159072;"pv";"2017-12-01 17:25:59";"2017-12-01";"17:25:59";"17"
2358;38;2169373;1512109704;4159072;"cart";"2017-12-01 17:28:24";"2017-12-01";"17:28:24";"17"
2359;38;2169373;1512291204;4159072;"pv";"2017-12-03 19:53:24";"2017-12-03";"19:53:24";"19"
2360;38;2251027;1511618461;2419959;"pv";"2017-11-26 01:01:01";"2017-11-26";"01:01:01";"01"
2361;38;2371917;1511787009;4203730;"pv";"2017-11-27 23:50:09";"2017-11-27";"23:50:09";"23"
2362;38;2394290;1511967219;5048062;"pv";"2017-11-30 01:53:39";"2017-11-30";"01:53:39";"01"
2363;38;2423464;1511967273;3479353;"pv";"2017-11-30 01:54:33";"2017-11-30";"01:54:33";"01"
2364;38;2462855;1512050346;2885642;"pv";"2017-12-01 00:59:06";"2017-12-01";"00:59:06";"00"
2365;38;2584807;1511967835;3279507;"pv";"2017-11-30 02:03:55";"2017-11-30";"02:03:55";"02"
2366;38;2711326;1512050012;4159072;"pv";"2017-12-01 00:53:32";"2017-12-01";"00:53:32";"00"
2367;38;2789274;1511967701;3279507;"pv";"2017-11-30 02:01:41";"2017-11-30";"02:01:41";"02"
2368;38;2833964;1511617290;1299190;"pv";"2017-11-26 00:41:30";"2017-11-26";"00:41:30";"00"
2369;38;3106618;1511967193;3479353;"pv";"2017-11-30 01:53:13";"2017-11-30";"01:53:13";"01"
2370;38;3108653;1511618306;1299190;"pv";"2017-11-26 00:58:26";"2017-11-26";"00:58:26";"00"
2371;38;3449439;1511617810;2419959;"pv";"2017-11-26 00:50:10";"2017-11-26";"00:50:10";"00"
2372;38;3456235;1512050041;2885642;"pv";"2017-12-01 00:54:01";"2017-12-01";"00:54:01";"00"
2373;38;3705787;1511838189;1299190;"pv";"2017-11-28 14:03:09";"2017-11-28";"14:03:09";"14"
2374;38;3714843;1512049935;4203730;"pv";"2017-12-01 00:52:15";"2017-12-01";"00:52:15";"00"
2375;38;3737661;1511967911;3479353;"pv";"2017-11-30 02:05:11";"2017-11-30";"02:05:11";"02"
2376;38;3847054;1511841050;2096639;"pv";"2017-11-28 14:50:50";"2017-11-28";"14:50:50";"14"
2377;38;3847054;1512030809;2096639;"pv";"2017-11-30 19:33:29";"2017-11-30";"19:33:29";"19"
2378;38;3925748;1511967628;226341;"pv";"2017-11-30 02:00:28";"2017-11-30";"02:00:28";"02"
2379;38;4053715;1511967961;672001;"pv";"2017-11-30 02:06:01";"2017-11-30";"02:06:01";"02"
2380;38;4174416;1512050376;2885642;"pv";"2017-12-01 00:59:36";"2017-12-01";"00:59:36";"00"
2381;38;4224639;1511617366;4357323;"pv";"2017-11-26 00:42:46";"2017-11-26";"00:42:46";"00"
2382;38;4252307;1511966670;1612623;"pv";"2017-11-30 01:44:30";"2017-11-30";"01:44:30";"01"
2383;38;4356352;1511967276;3479353;"pv";"2017-11-30 01:54:36";"2017-11-30";"01:54:36";"01"
2384;38;4694243;1512291262;3004853;"pv";"2017-12-03 19:54:22";"2017-12-03";"19:54:22";"19"
2385;38;4756715;1511787034;4203730;"pv";"2017-11-27 23:50:34";"2017-11-27";"23:50:34";"23"
2386;38;4774875;1511967811;3279507;"pv";"2017-11-30 02:03:31";"2017-11-30";"02:03:31";"02"
2387;38;4774875;1511967854;3279507;"pv";"2017-11-30 02:04:14";"2017-11-30";"02:04:14";"02"
2388;38;4829420;1512056872;2885642;"pv";"2017-12-01 02:47:52";"2017-12-01";"02:47:52";"02"
2389;39;77768;1511874743;2520771;"pv";"2017-11-29 00:12:23";"2017-11-29";"00:12:23";"00"
2390;39;79679;1512227302;2520377;"pv";"2017-12-03 02:08:22";"2017-12-03";"02:08:22";"02"
2391;39;85099;1512177601;2520377;"pv";"2017-12-02 12:20:01";"2017-12-02";"12:20:01";"12"
2392;39;143053;1511841789;2520377;"pv";"2017-11-28 15:03:09";"2017-11-28";"15:03:09";"15"
2393;39;191823;1511819447;2520771;"pv";"2017-11-28 08:50:47";"2017-11-28";"08:50:47";"08"
2394;39;222005;1511852921;1320293;"pv";"2017-11-28 18:08:41";"2017-11-28";"18:08:41";"18"
2395;39;300066;1511782724;3563906;"pv";"2017-11-27 22:38:44";"2017-11-27";"22:38:44";"22"
2396;39;709319;1511782098;3487664;"pv";"2017-11-27 22:28:18";"2017-11-27";"22:28:18";"22"
2397;39;714114;1511794428;384755;"pv";"2017-11-28 01:53:48";"2017-11-28";"01:53:48";"01"
2398;39;867266;1512083002;4756105;"pv";"2017-12-01 10:03:22";"2017-12-01";"10:03:22";"10"
2399;39;990004;1511853544;1320293;"pv";"2017-11-28 18:19:04";"2017-11-28";"18:19:04";"18"
2400;39;993140;1512051719;4756105;"buy";"2017-12-01 01:21:59";"2017-12-01";"01:21:59";"01"
2401;39;993140;1512082914;4756105;"pv";"2017-12-01 10:01:54";"2017-12-01";"10:01:54";"10"
2402;39;999942;1511652756;633394;"pv";"2017-11-26 10:32:36";"2017-11-26";"10:32:36";"10"
2403;39;1042741;1511841899;4756105;"pv";"2017-11-28 15:04:59";"2017-11-28";"15:04:59";"15"
2404;39;1048895;1511927435;1080785;"pv";"2017-11-29 14:50:35";"2017-11-29";"14:50:35";"14"
2405;39;1048895;1511928492;1080785;"pv";"2017-11-29 15:08:12";"2017-11-29";"15:08:12";"15"
2406;39;1048895;1511928742;1080785;"pv";"2017-11-29 15:12:22";"2017-11-29";"15:12:22";"15"
2407;39;1048895;1511928914;1080785;"pv";"2017-11-29 15:15:14";"2017-11-29";"15:15:14";"15"
2408;39;1075850;1511928550;1080785;"pv";"2017-11-29 15:09:10";"2017-11-29";"15:09:10";"15"
2409;39;1075850;1511928707;1080785;"pv";"2017-11-29 15:11:47";"2017-11-29";"15:11:47";"15"
2410;39;1075850;1511928765;1080785;"pv";"2017-11-29 15:12:45";"2017-11-29";"15:12:45";"15"
2411;39;1088594;1512052937;4801426;"pv";"2017-12-01 01:42:17";"2017-12-01";"01:42:17";"01"
2412;39;1160203;1511760490;4631356;"pv";"2017-11-27 16:28:10";"2017-11-27";"16:28:10";"16"
2413;39;1160203;1512257117;4631356;"pv";"2017-12-03 10:25:17";"2017-12-03";"10:25:17";"10"
2414;39;1160442;1512243313;2520377;"pv";"2017-12-03 06:35:13";"2017-12-03";"06:35:13";"06"
2415;39;1193853;1512052774;4801426;"pv";"2017-12-01 01:39:34";"2017-12-01";"01:39:34";"01"
2416;39;1245463;1511928481;1080785;"pv";"2017-11-29 15:08:01";"2017-11-29";"15:08:01";"15"
2417;39;1269713;1511818553;4756105;"pv";"2017-11-28 08:35:53";"2017-11-28";"08:35:53";"08"
2418;39;1320529;1511828728;2520771;"pv";"2017-11-28 11:25:28";"2017-11-28";"11:25:28";"11"
2419;39;1320529;1511841809;2520771;"pv";"2017-11-28 15:03:29";"2017-11-28";"15:03:29";"15"
2420;39;1490783;1511819793;1320293;"pv";"2017-11-28 08:56:33";"2017-11-28";"08:56:33";"08"
2421;39;1730821;1512227098;2156156;"buy";"2017-12-03 02:04:58";"2017-12-03";"02:04:58";"02"
2423;39;1887829;1511707614;2343140;"pv";"2017-11-27 01:46:54";"2017-11-27";"01:46:54";"01"
2424;39;1896397;1511708022;2343140;"pv";"2017-11-27 01:53:42";"2017-11-27";"01:53:42";"01"
2425;39;1928179;1512257366;2520377;"pv";"2017-12-03 10:29:26";"2017-12-03";"10:29:26";"10"
2426;39;1949539;1512256722;2520377;"pv";"2017-12-03 10:18:42";"2017-12-03";"10:18:42";"10"
2427;39;1975122;1511760354;4631356;"pv";"2017-11-27 16:25:54";"2017-11-27";"16:25:54";"16"
2428;39;1978814;1512226935;155172;"buy";"2017-12-03 02:02:15";"2017-12-03";"02:02:15";"02"
2429;39;2002535;1511818246;384755;"pv";"2017-11-28 08:30:46";"2017-11-28";"08:30:46";"08"
2430;39;2056228;1511708037;3505582;"pv";"2017-11-27 01:53:57";"2017-11-27";"01:53:57";"01"
2431;39;2071591;1511707987;3505582;"pv";"2017-11-27 01:53:07";"2017-11-27";"01:53:07";"01"
2432;39;2071591;1511708030;3505582;"pv";"2017-11-27 01:53:50";"2017-11-27";"01:53:50";"01"
2433;39;2071591;1511708056;3505582;"pv";"2017-11-27 01:54:16";"2017-11-27";"01:54:16";"01"
2434;39;2100626;1511852968;4173315;"pv";"2017-11-28 18:09:28";"2017-11-28";"18:09:28";"18"
2435;39;2192167;1512053035;4801426;"pv";"2017-12-01 01:43:55";"2017-12-01";"01:43:55";"01"
2436;39;2300912;1511852886;1320293;"pv";"2017-11-28 18:08:06";"2017-11-28";"18:08:06";"18"
2437;39;2571718;1512142928;1859277;"pv";"2017-12-02 02:42:08";"2017-12-02";"02:42:08";"02"
2438;39;2596078;1512046745;1859277;"pv";"2017-11-30 23:59:05";"2017-11-30";"23:59:05";"23"
2439;39;2683324;1511969485;4756105;"pv";"2017-11-30 02:31:25";"2017-11-30";"02:31:25";"02"
2440;39;2704398;1511818154;2520771;"pv";"2017-11-28 08:29:14";"2017-11-28";"08:29:14";"08"
2441;39;2732606;1511707569;2343140;"pv";"2017-11-27 01:46:09";"2017-11-27";"01:46:09";"01"
2442;39;2840893;1511884790;2355072;"pv";"2017-11-29 02:59:50";"2017-11-29";"02:59:50";"02"
2443;39;3142497;1511818007;384755;"pv";"2017-11-28 08:26:47";"2017-11-28";"08:26:47";"08"
2444;39;3186385;1511707878;3505582;"pv";"2017-11-27 01:51:18";"2017-11-27";"01:51:18";"01"
2445;39;3226795;1511818508;4756105;"pv";"2017-11-28 08:35:08";"2017-11-28";"08:35:08";"08"
2446;39;3226795;1511818578;4756105;"pv";"2017-11-28 08:36:18";"2017-11-28";"08:36:18";"08"
2447;39;3284823;1512052798;4801426;"pv";"2017-12-01 01:39:58";"2017-12-01";"01:39:58";"01"
2448;39;3284823;1512052939;4801426;"pv";"2017-12-01 01:42:19";"2017-12-01";"01:42:19";"01"
2449;39;3284823;1512105864;4801426;"pv";"2017-12-01 16:24:24";"2017-12-01";"16:24:24";"16"
2450;39;3438178;1511793580;3563906;"buy";"2017-11-28 01:39:40";"2017-11-28";"01:39:40";"01"
2451;39;3490502;1512047043;3505582;"pv";"2017-12-01 00:04:03";"2017-12-01";"00:04:03";"00"
2453;39;3572482;1512142294;1859277;"pv";"2017-12-02 02:31:34";"2017-12-02";"02:31:34";"02"
2454;39;3589069;1512256198;2520377;"pv";"2017-12-03 10:09:58";"2017-12-03";"10:09:58";"10"
2455;39;3589069;1512256738;2520377;"pv";"2017-12-03 10:18:58";"2017-12-03";"10:18:58";"10"
2456;39;3596200;1511928652;1080785;"pv";"2017-11-29 15:10:52";"2017-11-29";"15:10:52";"15"
2457;39;3821977;1511884682;2355072;"pv";"2017-11-29 02:58:02";"2017-11-29";"02:58:02";"02"
2458;39;3867941;1511868103;2520771;"pv";"2017-11-28 22:21:43";"2017-11-28";"22:21:43";"22"
2459;39;3965019;1512228248;2520377;"pv";"2017-12-03 02:24:08";"2017-12-03";"02:24:08";"02"
2460;39;3990796;1511867872;2520771;"pv";"2017-11-28 22:17:52";"2017-11-28";"22:17:52";"22"
2461;39;3990796;1511874724;2520771;"pv";"2017-11-29 00:12:04";"2017-11-29";"00:12:04";"00"
2462;39;4048822;1512243290;2520377;"pv";"2017-12-03 06:34:50";"2017-12-03";"06:34:50";"06"
2463;39;4095239;1511652967;1021251;"pv";"2017-11-26 10:36:07";"2017-11-26";"10:36:07";"10"
2464;39;4169114;1511927105;2355072;"pv";"2017-11-29 14:45:05";"2017-11-29";"14:45:05";"14"
2465;39;4202979;1511852874;384755;"pv";"2017-11-28 18:07:54";"2017-11-28";"18:07:54";"18"
2466;39;4202979;1512177575;384755;"pv";"2017-12-02 12:19:35";"2017-12-02";"12:19:35";"12"
2467;39;4202979;1512177676;384755;"pv";"2017-12-02 12:21:16";"2017-12-02";"12:21:16";"12"
2468;39;4239267;1511853892;2520771;"buy";"2017-11-28 18:24:52";"2017-11-28";"18:24:52";"18"
2469;39;4239267;1511867860;2520771;"pv";"2017-11-28 22:17:40";"2017-11-28";"22:17:40";"22"
2470;39;4239267;1511867907;2520771;"pv";"2017-11-28 22:18:27";"2017-11-28";"22:18:27";"22"
2471;39;4239267;1511868104;2520771;"pv";"2017-11-28 22:21:44";"2017-11-28";"22:21:44";"22"
2472;39;4239267;1511874661;2520771;"pv";"2017-11-29 00:11:01";"2017-11-29";"00:11:01";"00"
2473;39;4239267;1511874732;2520771;"pv";"2017-11-29 00:12:12";"2017-11-29";"00:12:12";"00"
2474;39;4239267;1511874744;2520771;"pv";"2017-11-29 00:12:24";"2017-11-29";"00:12:24";"00"
2475;39;4311760;1512051025;4756105;"pv";"2017-12-01 01:10:25";"2017-12-01";"01:10:25";"01"
2476;39;4311760;1512051308;4756105;"pv";"2017-12-01 01:15:08";"2017-12-01";"01:15:08";"01"
2477;39;4317358;1511867366;2520771;"pv";"2017-11-28 22:09:26";"2017-11-28";"22:09:26";"22"
2478;39;4317358;1511874650;2520771;"pv";"2017-11-29 00:10:50";"2017-11-29";"00:10:50";"00"
2479;39;4334638;1511884607;3607361;"pv";"2017-11-29 02:56:47";"2017-11-29";"02:56:47";"02"
2480;39;4335279;1512243471;2520377;"pv";"2017-12-03 06:37:51";"2017-12-03";"06:37:51";"06"
2481;39;4487894;1511707558;2343140;"pv";"2017-11-27 01:45:58";"2017-11-27";"01:45:58";"01"
2482;39;4507320;1512227567;2520377;"pv";"2017-12-03 02:12:47";"2017-12-03";"02:12:47";"02"
2483;39;4556049;1511881454;3505582;"pv";"2017-11-29 02:04:14";"2017-11-29";"02:04:14";"02"
2485;39;4642334;1511852806;384755;"pv";"2017-11-28 18:06:46";"2017-11-28";"18:06:46";"18"
2486;39;4642334;1511852880;384755;"pv";"2017-11-28 18:08:00";"2017-11-28";"18:08:00";"18"
2487;39;4743325;1512047013;4756105;"pv";"2017-12-01 00:03:33";"2017-12-01";"00:03:33";"00"
2488;39;4859606;1511794150;1021251;"pv";"2017-11-28 01:49:10";"2017-11-28";"01:49:10";"01"
2489;39;4859745;1511885385;3607361;"pv";"2017-11-29 03:09:45";"2017-11-29";"03:09:45";"03"
2490;39;4908849;1512051211;4756105;"pv";"2017-12-01 01:13:31";"2017-12-01";"01:13:31";"01"
2491;39;4937878;1511794340;2520771;"pv";"2017-11-28 01:52:20";"2017-11-28";"01:52:20";"01"
2492;39;4995608;1512082946;4756105;"pv";"2017-12-01 10:02:26";"2017-12-01";"10:02:26";"10"
2493;39;5122403;1512227843;2156156;"pv";"2017-12-03 02:17:23";"2017-12-03";"02:17:23";"02"
2494;40;26189;1512183994;1859277;"pv";"2017-12-02 14:06:34";"2017-12-02";"14:06:34";"14"
2495;40;29968;1512232931;235534;"cart";"2017-12-03 03:42:11";"2017-12-03";"03:42:11";"03"
2496;40;79093;1511698496;542908;"fav";"2017-11-26 23:14:56";"2017-11-26";"23:14:56";"23"
2497;40;79093;1511702226;542908;"pv";"2017-11-27 00:17:06";"2017-11-27";"00:17:06";"00"
2498;40;119861;1511595369;1464116;"pv";"2017-11-25 18:36:09";"2017-11-25";"18:36:09";"18"
2499;40;187282;1512133839;2355072;"pv";"2017-12-02 00:10:39";"2017-12-02";"00:10:39";"00"
2500;40;216312;1512134741;1080785;"pv";"2017-12-02 00:25:41";"2017-12-02";"00:25:41";"00"
2501;40;220313;1512184403;4756105;"pv";"2017-12-02 14:13:23";"2017-12-02";"14:13:23";"14"
2502;40;252043;1512184374;2355072;"pv";"2017-12-02 14:12:54";"2017-12-02";"14:12:54";"14"
2503;40;299987;1511595412;238434;"pv";"2017-11-25 18:36:52";"2017-11-25";"18:36:52";"18"
2504;40;415147;1512229158;542908;"pv";"2017-12-03 02:39:18";"2017-12-03";"02:39:18";"02"
2505;40;415147;1512229302;542908;"pv";"2017-12-03 02:41:42";"2017-12-03";"02:41:42";"02"
2506;40;472157;1512229869;542908;"fav";"2017-12-03 02:51:09";"2017-12-03";"02:51:09";"02"
2507;40;472157;1512230518;542908;"pv";"2017-12-03 03:01:58";"2017-12-03";"03:01:58";"03"
2508;40;679194;1511700059;542908;"pv";"2017-11-26 23:40:59";"2017-11-26";"23:40:59";"23"
2509;40;679194;1511700944;542908;"pv";"2017-11-26 23:55:44";"2017-11-26";"23:55:44";"23"
2510;40;679194;1511702244;542908;"pv";"2017-11-27 00:17:24";"2017-11-27";"00:17:24";"00"
2511;40;679194;1511702441;542908;"pv";"2017-11-27 00:20:41";"2017-11-27";"00:20:41";"00"
2512;40;702327;1512147099;1089685;"pv";"2017-12-02 03:51:39";"2017-12-02";"03:51:39";"03"
2513;40;883730;1512134765;1080785;"pv";"2017-12-02 00:26:05";"2017-12-02";"00:26:05";"00"
2514;40;945533;1512185645;2520377;"cart";"2017-12-02 14:34:05";"2017-12-02";"14:34:05";"14"
2515;40;1091647;1511699747;542908;"pv";"2017-11-26 23:35:47";"2017-11-26";"23:35:47";"23"
2516;40;1091647;1512229350;542908;"pv";"2017-12-03 02:42:30";"2017-12-03";"02:42:30";"02"
2517;40;1103893;1512183983;4756105;"pv";"2017-12-02 14:06:23";"2017-12-02";"14:06:23";"14"
2518;40;1115766;1511699183;542908;"pv";"2017-11-26 23:26:23";"2017-11-26";"23:26:23";"23"
2519;40;1115766;1511701298;542908;"pv";"2017-11-27 00:01:38";"2017-11-27";"00:01:38";"00"
2520;40;1115766;1511702513;542908;"pv";"2017-11-27 00:21:53";"2017-11-27";"00:21:53";"00"
2521;40;1115766;1512229266;542908;"pv";"2017-12-03 02:41:06";"2017-12-03";"02:41:06";"02"
2522;40;1144261;1512232054;542908;"pv";"2017-12-03 03:27:34";"2017-12-03";"03:27:34";"03"
2523;40;1229050;1512233873;1089685;"cart";"2017-12-03 03:57:53";"2017-12-03";"03:57:53";"03"
2524;40;1248691;1512192410;2520377;"pv";"2017-12-02 16:26:50";"2017-12-02";"16:26:50";"16"
2525;40;1306623;1511595527;4006013;"pv";"2017-11-25 18:38:47";"2017-11-25";"18:38:47";"18"
2526;40;1365916;1511595325;1349561;"pv";"2017-11-25 18:35:25";"2017-11-25";"18:35:25";"18"
2527;40;1365916;1511595443;1349561;"pv";"2017-11-25 18:37:23";"2017-11-25";"18:37:23";"18"
2528;40;1410241;1512192514;1089685;"pv";"2017-12-02 16:28:34";"2017-12-02";"16:28:34";"16"
2529;40;1410241;1512233921;1089685;"pv";"2017-12-03 03:58:41";"2017-12-03";"03:58:41";"03"
2530;40;1427552;1512191897;149192;"pv";"2017-12-02 16:18:17";"2017-12-02";"16:18:17";"16"
2531;40;1433052;1511698281;542908;"pv";"2017-11-26 23:11:21";"2017-11-26";"23:11:21";"23"
2532;40;1433052;1511702121;542908;"pv";"2017-11-27 00:15:21";"2017-11-27";"00:15:21";"00"
2533;40;1433052;1512229030;542908;"pv";"2017-12-03 02:37:10";"2017-12-03";"02:37:10";"02"
2534;40;1477264;1511699827;542908;"pv";"2017-11-26 23:37:07";"2017-11-26";"23:37:07";"23"
2535;40;1485443;1512267774;3002561;"pv";"2017-12-03 13:22:54";"2017-12-03";"13:22:54";"13"
2536;40;1487383;1512192233;149192;"cart";"2017-12-02 16:23:53";"2017-12-02";"16:23:53";"16"
